time	V(-y)	V(x)	V(z)
1.904919945880956e-06	1.436076e-13	1.946470e-13	1.084308e-12
1.904919945894202e-06	1.433409e-13	1.946986e-13	1.084308e-12
1.904919945897513e-06	1.432743e-13	1.947351e-13	1.084338e-12
1.904919945904136e-06	1.433483e-13	1.947539e-13	1.084401e-12
1.904919945917381e-06	1.434963e-13	1.946969e-13	1.084407e-12
1.906044945917381e-06	1.481926e-13	2.011373e-13	1.120440e-12
1.906876258710023e-06	1.518676e-13	2.060366e-13	1.147769e-12
1.907707571502665e-06	1.556187e-13	2.110683e-13	1.175789e-12
1.908538884295307e-06	1.594458e-13	2.162326e-13	1.204498e-12
1.909370197087949e-06	1.633491e-13	2.215294e-13	1.233897e-12
1.910201509880591e-06	1.673284e-13	2.269588e-13	1.263986e-12
1.911032822673233e-06	1.713837e-13	2.325206e-13	1.294765e-12
1.911864135465874e-06	1.755152e-13	2.382150e-13	1.326233e-12
1.911864379606499e-06	1.755818e-13	2.381869e-13	1.326380e-12
1.911864379609499e-06	1.754707e-13	2.381269e-13	1.326679e-12
1.911866333688173e-06	1.754152e-13	2.380969e-13	1.326576e-12
1.912514832223329e-06	1.790235e-13	2.425323e-13	1.351575e-12
1.912514832462748e-06	1.789818e-13	2.426442e-13	1.351683e-12
1.912675834758105e-06	1.798095e-13	2.437306e-13	1.357916e-12
1.912836837053463e-06	1.806422e-13	2.448412e-13	1.364221e-12
1.912997839348821e-06	1.814798e-13	2.459758e-13	1.370598e-12
1.913158841644179e-06	1.823224e-13	2.471346e-13	1.377049e-12
1.913319843939537e-06	1.831700e-13	2.483175e-13	1.383572e-12
1.913480846234895e-06	1.840224e-13	2.495245e-13	1.390168e-12
1.913641848530252e-06	1.848799e-13	2.507557e-13	1.396837e-12
1.915909946407755e-06	1.971823e-13	2.677657e-13	1.491521e-12
1.915909946646174e-06	1.973606e-13	2.676949e-13	1.491489e-12
1.915909946705778e-06	1.973405e-13	2.678054e-13	1.491465e-12
1.915909946707641e-06	1.973421e-13	2.677975e-13	1.491442e-12
1.915909946711366e-06	1.973859e-13	2.677269e-13	1.491358e-12
1.915909946712366e-06	1.973995e-13	2.677150e-13	1.491348e-12
1.915909946771970e-06	1.975087e-13	2.677918e-13	1.491401e-12
1.915913853021970e-06	1.975087e-13	2.678426e-13	1.491699e-12
1.915930936084036e-06	1.973947e-13	2.678149e-13	1.492400e-12
1.915931180224661e-06	1.973699e-13	2.679720e-13	1.492186e-12
1.915931180226524e-06	1.974060e-13	2.679431e-13	1.492271e-12
1.915931180227524e-06	1.974439e-13	2.679146e-13	1.492417e-12
1.915931180229524e-06	1.974809e-13	2.678887e-13	1.492617e-12
1.915931211343148e-06	1.976197e-13	2.679425e-13	1.492353e-12
1.916221609530256e-06	1.990631e-13	2.702491e-13	1.505074e-12
1.916221611437604e-06	1.989524e-13	2.702123e-13	1.505182e-12
1.916221611445055e-06	1.990408e-13	2.702039e-13	1.505022e-12
1.916221611446918e-06	1.990907e-13	2.702146e-13	1.504933e-12
1.916221611450643e-06	1.991463e-13	2.702403e-13	1.504834e-12
1.916508308651009e-06	2.008609e-13	2.724715e-13	1.517427e-12
1.916795005851376e-06	2.025631e-13	2.747268e-13	1.530125e-12
1.917081703051742e-06	2.042528e-13	2.770061e-13	1.542927e-12
1.917368400252109e-06	2.059300e-13	2.793095e-13	1.555835e-12
1.917655097452475e-06	2.075948e-13	2.816369e-13	1.568847e-12
1.917941794652841e-06	2.092471e-13	2.839884e-13	1.581964e-12
1.918228491853208e-06	2.108869e-13	2.863640e-13	1.595186e-12
1.918228499483603e-06	2.109424e-13	2.863343e-13	1.595517e-12
1.920228499483603e-06	2.234990e-13	3.033610e-13	1.690559e-12
1.920478514742392e-06	2.253181e-13	3.056076e-13	1.702783e-12
1.920478515219229e-06	2.253198e-13	3.055216e-13	1.702642e-12
1.920478515220229e-06	2.253383e-13	3.055392e-13	1.702716e-12
1.920478515222229e-06	2.253660e-13	3.056215e-13	1.702843e-12
1.920478515226229e-06	2.253697e-13	3.058097e-13	1.702822e-12
1.920478515228229e-06	2.253013e-13	3.056925e-13	1.703091e-12
1.921494140230229e-06	2.320736e-13	3.147727e-13	1.753619e-12
1.921569959245732e-06	2.325345e-13	3.155158e-13	1.757521e-12
1.921569959305336e-06	2.325772e-13	3.156067e-13	1.757595e-12
1.921569959307336e-06	2.325501e-13	3.155286e-13	1.757525e-12
1.921695691729211e-06	2.333023e-13	3.166763e-13	1.763916e-12
1.921695813799523e-06	2.333966e-13	3.167873e-13	1.763874e-12
1.921695813821875e-06	2.333689e-13	3.166898e-13	1.763888e-12
1.921822766946875e-06	2.342433e-13	3.177905e-13	1.770453e-12
1.922072766946875e-06	2.360149e-13	3.201690e-13	1.783406e-12
1.923612561868750e-06	2.466913e-13	3.346624e-13	1.864772e-12
1.923612563783549e-06	2.466638e-13	3.346927e-13	1.864808e-12
1.923644210512064e-06	2.469414e-13	3.350962e-13	1.866508e-12
1.923644210534416e-06	2.470061e-13	3.349665e-13	1.866502e-12
1.923644210564218e-06	2.469228e-13	3.350479e-13	1.866510e-12
1.923644210623823e-06	2.468396e-13	3.351092e-13	1.866511e-12
1.923644210746757e-06	2.469414e-13	3.350901e-13	1.866366e-12
1.924644248923532e-06	2.541670e-13	3.449519e-13	1.921466e-12
1.924644248983137e-06	2.544187e-13	3.448711e-13	1.921492e-12
1.924644248999038e-06	2.541301e-13	3.448719e-13	1.921624e-12
1.925675508535781e-06	2.620126e-13	3.555021e-13	1.979827e-12
1.925675508597248e-06	2.618739e-13	3.554310e-13	1.979583e-12
1.925816622087114e-06	2.629563e-13	3.569945e-13	1.987886e-12
1.925816622117917e-06	2.628869e-13	3.569579e-13	1.988212e-12
1.926066622117916e-06	2.648622e-13	3.594620e-13	2.002241e-12
1.927097999008754e-06	2.728928e-13	3.703653e-13	2.063092e-12
1.927098002823451e-06	2.730034e-13	3.703722e-13	2.063100e-12
1.927098002838352e-06	2.730260e-13	3.704009e-13	2.063050e-12
1.927098002843077e-06	2.729483e-13	3.703537e-13	2.063112e-12
1.927102397374327e-06	2.730260e-13	3.704254e-13	2.063413e-12
1.927103679112608e-06	2.729483e-13	3.703345e-13	2.063499e-12
1.927103694372397e-06	2.731010e-13	3.703810e-13	2.063681e-12
1.929103694372397e-06	2.892131e-13	3.927496e-13	2.187580e-12
1.931111751966697e-06	3.066991e-13	4.160905e-13	2.317773e-12
1.931111751996499e-06	3.065437e-13	4.160658e-13	2.317836e-12
1.931111752003950e-06	3.065936e-13	4.161013e-13	2.317772e-12
1.931111752005812e-06	3.065887e-13	4.161025e-13	2.318015e-12
1.931111752006812e-06	3.065742e-13	4.160975e-13	2.318156e-12
1.932111752006812e-06	3.155547e-13	4.283205e-13	2.385919e-12
1.932152820816185e-06	3.159659e-13	4.288354e-13	2.388764e-12
1.932193889625558e-06	3.163682e-13	4.293492e-13	2.391613e-12
1.932234958434931e-06	3.167615e-13	4.298619e-13	2.394465e-12
1.932276027244304e-06	3.171459e-13	4.303736e-13	2.397321e-12
1.932317096053677e-06	3.175213e-13	4.308841e-13	2.400180e-12
1.932358164863050e-06	3.178878e-13	4.313935e-13	2.403043e-12
1.932399233672423e-06	3.182454e-13	4.319019e-13	2.405910e-12
1.932399233795358e-06	3.184397e-13	4.318434e-13	2.405881e-12
1.932399233802808e-06	3.184286e-13	4.318393e-13	2.405727e-12
1.932399233804671e-06	3.184073e-13	4.318623e-13	2.405627e-12
1.932399233808396e-06	3.183703e-13	4.318804e-13	2.405515e-12
1.932430483808396e-06	3.185538e-13	4.321627e-13	2.407990e-12
1.932434390058396e-06	3.185785e-13	4.322246e-13	2.408260e-12
1.932569897642014e-06	3.198553e-13	4.340534e-13	2.417786e-12
1.932569912908254e-06	3.197997e-13	4.340150e-13	2.417822e-12
1.932585541246114e-06	3.198997e-13	4.342708e-13	2.418957e-12
1.932585541722951e-06	3.198967e-13	4.342763e-13	2.418855e-12
1.932585541728539e-06	3.200079e-13	4.343044e-13	2.418713e-12
1.932616791728539e-06	3.202716e-13	4.346512e-13	2.421077e-12
1.932648415568871e-06	3.203582e-13	4.350197e-13	2.423439e-12
1.932648415807289e-06	3.204087e-13	4.350819e-13	2.423288e-12
1.932648415815740e-06	3.206185e-13	4.348634e-13	2.423557e-12
1.933648415823190e-06	3.300112e-13	4.478366e-13	2.494647e-12
1.933648417253702e-06	3.298473e-13	4.477648e-13	2.494675e-12
1.935648419757097e-06	3.493860e-13	4.747102e-13	2.643578e-12
1.937652784009188e-06	3.703704e-13	5.030481e-13	2.801910e-12
1.937652784068792e-06	3.705036e-13	5.030286e-13	2.801842e-12
1.937652784087418e-06	3.707035e-13	5.029091e-13	2.801752e-12
1.937956634678601e-06	3.739678e-13	5.073808e-13	2.826603e-12
1.938260485269784e-06	3.772639e-13	5.118862e-13	2.851668e-12
1.938564335860966e-06	3.805919e-13	5.164251e-13	2.876946e-12
1.938868186452149e-06	3.839516e-13	5.209976e-13	2.902437e-12
1.939172037043332e-06	3.873432e-13	5.256037e-13	2.928142e-12
1.939475887634514e-06	3.907665e-13	5.302435e-13	2.954060e-12
1.939779738225697e-06	3.942217e-13	5.349168e-13	2.980192e-12
1.940522332799876e-06	4.027501e-13	5.465850e-13	3.044996e-12
1.941264927374055e-06	4.114785e-13	5.585070e-13	3.111282e-12
1.942007521948234e-06	4.204071e-13	5.706825e-13	3.179047e-12
1.942750116522413e-06	4.295358e-13	5.831117e-13	3.248294e-12
1.943492711096592e-06	4.388646e-13	5.957946e-13	3.319020e-12
1.944235305670771e-06	4.483934e-13	6.087311e-13	3.391227e-12
1.944977900244950e-06	4.581224e-13	6.219213e-13	3.464915e-12
1.944977900304554e-06	4.579838e-13	6.219862e-13	3.464621e-12
1.944977900310142e-06	4.582723e-13	6.220271e-13	3.464467e-12
1.945102900310142e-06	4.601890e-13	6.241888e-13	3.477612e-12
1.945121805949790e-06	4.600798e-13	6.246320e-13	3.479452e-12
1.945121809764487e-06	4.601389e-13	6.246439e-13	3.480093e-12
1.945121809765487e-06	4.601597e-13	6.246231e-13	3.479915e-12
1.945121809767487e-06	4.601944e-13	6.245718e-13	3.479249e-12
1.945121809771487e-06	4.601319e-13	6.245511e-13	3.478808e-12
1.945121809779487e-06	4.600302e-13	6.245221e-13	3.479252e-12
1.945121809795487e-06	4.600857e-13	6.244741e-13	3.479456e-12
1.945121809827487e-06	4.602430e-13	6.244983e-13	3.479510e-12
1.945246811411405e-06	4.617695e-13	6.268142e-13	3.492079e-12
1.945246811530615e-06	4.617695e-13	6.268237e-13	3.492126e-12
1.945246811541790e-06	4.617510e-13	6.267904e-13	3.492155e-12
1.945246811556691e-06	4.616640e-13	6.267770e-13	3.492127e-12
1.945246811616296e-06	4.617418e-13	6.268163e-13	3.492094e-12
1.945249635000846e-06	4.619636e-13	6.269708e-13	3.492355e-12
1.945249637266837e-06	4.619638e-13	6.268479e-13	3.492331e-12
1.945249637293391e-06	4.619360e-13	6.267851e-13	3.492285e-12
1.946249637293391e-06	4.756334e-13	6.454315e-13	3.595864e-12
1.946578257403631e-06	4.801294e-13	6.515656e-13	3.630005e-12
1.946906877513870e-06	4.846753e-13	6.577721e-13	3.664540e-12
1.947235497624109e-06	4.892710e-13	6.640510e-13	3.699468e-12
1.947564117734348e-06	4.939166e-13	6.704023e-13	3.734791e-12
1.947892737844588e-06	4.986120e-13	6.768260e-13	3.770508e-12
1.948221357954827e-06	5.033573e-13	6.833222e-13	3.806619e-12
1.948549978065066e-06	5.081524e-13	6.898907e-13	3.843123e-12
1.948549978124671e-06	5.082514e-13	6.897928e-13	3.843643e-12
1.948549978127671e-06	5.084104e-13	6.897786e-13	3.844095e-12
1.948552580858292e-06	5.084192e-13	6.898669e-13	3.844179e-12
1.948555183588913e-06	5.084269e-13	6.899469e-13	3.844287e-12
1.948557786319535e-06	5.084335e-13	6.900186e-13	3.844419e-12
1.948560389050156e-06	5.084390e-13	6.900820e-13	3.844575e-12
1.948562991780777e-06	5.084434e-13	6.901371e-13	3.844756e-12
1.948565594511398e-06	5.084467e-13	6.901840e-13	3.844962e-12
1.948568197242020e-06	5.084489e-13	6.902226e-13	3.845191e-12
1.948568197271822e-06	5.084174e-13	6.901995e-13	3.845204e-12
1.948568197333289e-06	5.085099e-13	6.901581e-13	3.845038e-12
1.948584066473914e-06	5.087782e-13	6.904779e-13	3.846835e-12
1.948584127510070e-06	5.087458e-13	6.905209e-13	3.847428e-12
1.948834127510070e-06	5.124234e-13	6.955619e-13	3.875008e-12
1.949870975335631e-06	5.283298e-13	7.172486e-13	3.996151e-12
1.950907823161192e-06	5.446516e-13	7.394688e-13	4.120135e-12
1.951944670986754e-06	5.613891e-13	7.622225e-13	4.246962e-12
1.952981518812315e-06	5.785420e-13	7.855097e-13	4.376630e-12
1.954018366637876e-06	5.961105e-13	8.093304e-13	4.509140e-12
1.955055214463437e-06	6.140945e-13	8.336846e-13	4.644492e-12
1.956092062288998e-06	6.324941e-13	8.585722e-13	4.782686e-12
1.956092062765836e-06	6.326326e-13	8.585073e-13	4.783087e-12
1.956092062767835e-06	6.326259e-13	8.584150e-13	4.783958e-12
1.957092062767835e-06	6.511944e-13	8.837247e-13	4.923663e-12
1.957217062767835e-06	6.535143e-13	8.869206e-13	4.941351e-12
1.957467222985121e-06	6.579186e-13	8.931373e-13	4.977328e-12
1.959518095996471e-06	6.982850e-13	9.480876e-13	5.282367e-12
1.959533720996471e-06	6.987952e-13	9.482659e-13	5.284793e-12
1.959533720997471e-06	6.987975e-13	9.482226e-13	5.285012e-12
1.959533720999470e-06	6.987859e-13	9.482194e-13	5.285181e-12
1.959533721003471e-06	6.987536e-13	9.483859e-13	5.284640e-12
1.959658721003470e-06	7.013865e-13	9.519027e-13	5.303847e-12
1.959678374323783e-06	7.017177e-13	9.524724e-13	5.306994e-12
1.961681548151908e-06	7.434608e-13	1.009476e-12	5.624405e-12
1.961681548211512e-06	7.436089e-13	1.009486e-12	5.623731e-12
1.961681548213375e-06	7.436482e-13	1.009482e-12	5.623600e-12
1.961681548217100e-06	7.437130e-13	1.009458e-12	5.623572e-12
1.961681548224551e-06	7.437037e-13	1.009429e-12	5.623956e-12
1.962681548224551e-06	7.656314e-13	1.039090e-12	5.790017e-12
1.962806548226413e-06	7.682327e-13	1.043035e-12	5.810429e-12
1.963853423226413e-06	7.919036e-13	1.075134e-12	5.989958e-12
1.963916381943759e-06	7.934209e-13	1.076914e-12	6.000825e-12
1.964918823946056e-06	8.167911e-13	1.108793e-12	6.177839e-12
1.964934693086680e-06	8.173948e-13	1.109067e-12	6.180450e-12
1.964934693087680e-06	8.173635e-13	1.109056e-12	6.180331e-12
1.964934693088680e-06	8.173300e-13	1.109045e-12	6.180445e-12
1.964934693090680e-06	8.172837e-13	1.109051e-12	6.181389e-12
1.964934693091680e-06	8.172629e-13	1.109054e-12	6.181627e-12
1.965059693091680e-06	8.202258e-13	1.113222e-12	6.203442e-12
1.965184693091680e-06	8.230083e-13	1.117281e-12	6.225708e-12
1.965216385596562e-06	8.236190e-13	1.118359e-12	6.231352e-12
1.965216389411259e-06	8.237854e-13	1.118454e-12	6.231376e-12
1.965216389413122e-06	8.240338e-13	1.118309e-12	6.231477e-12
1.965216389414122e-06	8.241845e-13	1.118165e-12	6.232009e-12
1.965216389415122e-06	8.242018e-13	1.118098e-12	6.232487e-12
1.965247639415121e-06	8.244967e-13	1.119385e-12	6.237481e-12
1.965278889415122e-06	8.252843e-13	1.120412e-12	6.242728e-12
1.965341389415122e-06	8.267276e-13	1.122348e-12	6.254009e-12
1.965341389838977e-06	8.268352e-13	1.122376e-12	6.254071e-12
1.965341389853222e-06	8.268247e-13	1.122363e-12	6.255525e-12
1.965637682021976e-06	8.339737e-13	1.132083e-12	6.308847e-12
1.965933974190729e-06	8.411794e-13	1.141877e-12	6.362792e-12
1.966230266359483e-06	8.484416e-13	1.151743e-12	6.417359e-12
1.966526558528236e-06	8.557605e-13	1.161682e-12	6.472550e-12
1.966822850696990e-06	8.631360e-13	1.171693e-12	6.528363e-12
1.967119142865743e-06	8.705682e-13	1.181777e-12	6.584800e-12
1.967415435034496e-06	8.780569e-13	1.191934e-12	6.641859e-12
1.967470580298168e-06	8.795187e-13	1.193820e-12	6.652379e-12
1.967470641333324e-06	8.793938e-13	1.193865e-12	6.652177e-12
1.967470641337049e-06	8.794458e-13	1.193813e-12	6.652907e-12
1.967470641338049e-06	8.795881e-13	1.193800e-12	6.653647e-12
1.967470641339049e-06	8.797164e-13	1.193800e-12	6.654191e-12
1.967595641339049e-06	8.826655e-13	1.198206e-12	6.677042e-12
1.967720641339049e-06	8.857544e-13	1.202559e-12	6.700879e-12
1.967970763409361e-06	8.925079e-13	1.211424e-12	6.749662e-12
1.967970763901099e-06	8.923695e-13	1.211313e-12	6.749615e-12
1.968119943836555e-06	8.962830e-13	1.216647e-12	6.778855e-12
1.968119943955764e-06	8.962108e-13	1.216657e-12	6.779800e-12
1.968119943958764e-06	8.963420e-13	1.216722e-12	6.780764e-12
1.968244943958764e-06	8.993200e-13	1.220969e-12	6.803567e-12
1.968265046766217e-06	8.999804e-13	1.221697e-12	6.807436e-12
1.968285149573671e-06	9.005960e-13	1.222422e-12	6.811336e-12
1.968305252381124e-06	9.011666e-13	1.223142e-12	6.815267e-12
1.968325355188578e-06	9.016923e-13	1.223859e-12	6.819231e-12
1.968345457996032e-06	9.021731e-13	1.224572e-12	6.823226e-12
1.968365560803486e-06	9.026090e-13	1.225281e-12	6.827253e-12
1.968385663610939e-06	9.029999e-13	1.225987e-12	6.831311e-12
1.969530072790626e-06	9.335344e-13	1.267464e-12	7.061879e-12
1.969530080421021e-06	9.335796e-13	1.267404e-12	7.062725e-12
1.971575002296021e-06	9.905965e-13	1.344755e-12	7.493325e-12
1.971582814796021e-06	9.906520e-13	1.344969e-12	7.495149e-12
1.971582814804472e-06	9.907006e-13	1.344866e-12	7.495788e-12
1.972707814804472e-06	1.023570e-12	1.389593e-12	7.743577e-12
1.973149345210947e-06	1.036874e-12	1.407553e-12	7.843419e-12
1.973149345702685e-06	1.036865e-12	1.407608e-12	7.843289e-12
1.973151425666369e-06	1.036959e-12	1.407644e-12	7.843833e-12
1.973151426145069e-06	1.036830e-12	1.407740e-12	7.842960e-12
1.975151426145069e-06	1.099232e-12	1.492315e-12	8.315734e-12
1.977434843250744e-06	1.173931e-12	1.593755e-12	8.881234e-12
1.977434843729444e-06	1.174033e-12	1.593772e-12	8.880525e-12
1.977475022300872e-06	1.175388e-12	1.595586e-12	8.891085e-12
1.977515200872301e-06	1.176740e-12	1.597419e-12	8.901621e-12
1.977555379443730e-06	1.178089e-12	1.599271e-12	8.912131e-12
1.977595558015158e-06	1.179436e-12	1.601142e-12	8.922617e-12
1.977635736586586e-06	1.180780e-12	1.603032e-12	8.933077e-12
1.977675915158015e-06	1.182122e-12	1.604941e-12	8.943512e-12
1.977716093729444e-06	1.183461e-12	1.606869e-12	8.953922e-12
1.977989559839673e-06	1.192963e-12	1.619558e-12	9.025299e-12
1.977989559899278e-06	1.192956e-12	1.619534e-12	9.024615e-12
1.977989559902140e-06	1.193184e-12	1.619518e-12	9.024923e-12
1.978114559902140e-06	1.197349e-12	1.625546e-12	9.058062e-12
1.978130184902140e-06	1.197857e-12	1.626289e-12	9.062128e-12
1.978333524121234e-06	1.204907e-12	1.635827e-12	9.115773e-12
1.978333524360652e-06	1.204970e-12	1.635779e-12	9.117360e-12
1.978333615913386e-06	1.204907e-12	1.635853e-12	9.115755e-12
1.978333792849775e-06	1.205014e-12	1.635898e-12	9.115794e-12
1.978333792857225e-06	1.204929e-12	1.636107e-12	9.115385e-12
1.978333792858225e-06	1.204932e-12	1.636065e-12	9.115855e-12
1.978333792860225e-06	1.204962e-12	1.635840e-12	9.117591e-12
1.978333792861225e-06	1.205071e-12	1.635842e-12	9.117420e-12
1.978333792862225e-06	1.205178e-12	1.635889e-12	9.116907e-12
1.979333792862225e-06	1.240373e-12	1.683925e-12	9.384278e-12
1.979458792906928e-06	1.244921e-12	1.690157e-12	9.418116e-12
1.979458792929280e-06	1.244745e-12	1.690181e-12	9.418322e-12
1.979458792959082e-06	1.244745e-12	1.690160e-12	9.418306e-12
1.979458793167698e-06	1.244921e-12	1.690064e-12	9.418054e-12
1.979459100727665e-06	1.244708e-12	1.689980e-12	9.418105e-12
1.979459101219403e-06	1.245032e-12	1.690107e-12	9.418091e-12
1.979584352035748e-06	1.249445e-12	1.696310e-12	9.452421e-12
1.979584359668868e-06	1.249209e-12	1.696250e-12	9.452083e-12
1.979834359668868e-06	1.258567e-12	1.708515e-12	9.521392e-12
1.980736886703150e-06	1.291698e-12	1.753922e-12	9.773758e-12
1.980736886941569e-06	1.292021e-12	1.753921e-12	9.775355e-12
1.980736886942569e-06	1.292043e-12	1.753909e-12	9.775192e-12
1.980736886944568e-06	1.292084e-12	1.753887e-12	9.773928e-12
1.980736886948569e-06	1.292084e-12	1.753718e-12	9.772884e-12
1.980736886949569e-06	1.292084e-12	1.753675e-12	9.773084e-12
1.981736886949569e-06	1.330023e-12	1.805692e-12	1.006374e-11
1.982736886949569e-06	1.369386e-12	1.859433e-12	1.036188e-11
1.984736886949569e-06	1.453134e-12	1.973030e-12	1.099475e-11
1.988736886949569e-06	1.640410e-12	2.227248e-12	1.241220e-11
1.996736886949569e-06	2.114216e-12	2.870994e-12	1.600094e-11
1.999633856229642e-06	2.268798e-12	3.081023e-12	1.717128e-11
2.002530825509714e-06	2.447207e-12	3.323430e-12	1.852229e-11
2.005427794789787e-06	2.649443e-12	3.598214e-12	2.005397e-11
2.008324764069859e-06	2.875506e-12	3.905377e-12	2.176631e-11
2.011221733349932e-06	3.125396e-12	4.244917e-12	2.365931e-11
2.014118702630004e-06	3.399112e-12	4.616834e-12	2.573298e-11
2.017015671910077e-06	3.696656e-12	5.021130e-12	2.798732e-11
2.017015675739675e-06	3.696793e-12	5.021123e-12	2.798737e-11
2.017015675769477e-06	3.696723e-12	5.021117e-12	2.798755e-11
2.017015675829082e-06	3.696706e-12	5.021062e-12	2.798667e-11
2.017015675831944e-06	3.696876e-12	5.020282e-12	2.798829e-11
2.017033253956944e-06	3.698587e-12	5.023632e-12	2.800186e-11
2.017037160206944e-06	3.698949e-12	5.024305e-12	2.800471e-11
2.017053845573575e-06	3.700827e-12	5.026698e-12	2.801824e-11
2.017053846050412e-06	3.700820e-12	5.026697e-12	2.801848e-11
2.017053846065313e-06	3.700681e-12	5.026654e-12	2.801846e-11
2.017053846069038e-06	3.700625e-12	5.026634e-12	2.801862e-11
2.017053846077488e-06	3.700706e-12	5.025636e-12	2.801987e-11
2.017178846077488e-06	3.714145e-12	5.044424e-12	2.812066e-11
2.017303952889012e-06	3.727687e-12	5.063316e-12	2.822222e-11
2.017303953846411e-06	3.727324e-12	5.063352e-12	2.822169e-11
2.017430906971411e-06	3.741385e-12	5.082048e-12	2.832638e-11
2.017431395252661e-06	3.741594e-12	5.081909e-12	2.832919e-11
2.017431395254661e-06	3.741805e-12	5.081045e-12	2.833453e-11
2.017431639395286e-06	3.741619e-12	5.081611e-12	2.832999e-11
2.017431944427396e-06	3.741581e-12	5.082129e-12	2.832726e-11
2.017446733718608e-06	3.743145e-12	5.084370e-12	2.833929e-11
2.017446734016491e-06	3.743179e-12	5.084295e-12	2.833926e-11
2.017446734044417e-06	3.743117e-12	5.084366e-12	2.833912e-11
2.017446734081653e-06	3.743048e-12	5.084372e-12	2.833929e-11
2.017446734156124e-06	3.743071e-12	5.084368e-12	2.833942e-11
2.017446734309720e-06	3.743120e-12	5.084229e-12	2.833926e-11
2.017446734319028e-06	3.743086e-12	5.084157e-12	2.833935e-11
2.018628414521513e-06	3.873490e-12	5.261534e-12	2.932716e-11
2.018628414596019e-06	3.873554e-12	5.261465e-12	2.932749e-11
2.020003414596019e-06	4.031164e-12	5.475795e-12	3.052105e-11
2.020628490889964e-06	4.104661e-12	5.575633e-12	3.107863e-11
2.020628491366801e-06	4.104701e-12	5.575635e-12	3.107887e-11
2.020628491385427e-06	4.104692e-12	5.575689e-12	3.107972e-11
2.020628531201330e-06	4.104773e-12	5.575776e-12	3.107863e-11
2.020628531238583e-06	4.104617e-12	5.575641e-12	3.107887e-11
2.020628531253484e-06	4.104368e-12	5.575419e-12	3.107920e-11
2.020628531258209e-06	4.104678e-12	5.575128e-12	3.107963e-11
2.020753531258209e-06	4.119801e-12	5.595835e-12	3.119212e-11
2.020878531258209e-06	4.134637e-12	5.616309e-12	3.130509e-11
2.023206656258209e-06	4.423128e-12	6.008454e-12	3.349124e-11
2.023206671516998e-06	4.423066e-12	6.008476e-12	3.349089e-11
2.023206671525449e-06	4.423550e-12	6.007441e-12	3.348927e-11
2.024331671525448e-06	4.569722e-12	6.207679e-12	3.460193e-11
2.024806097794979e-06	4.633058e-12	6.293593e-12	3.508093e-11
2.024806099910944e-06	4.632927e-12	6.293614e-12	3.508131e-11
2.024806099972411e-06	4.633415e-12	6.294047e-12	3.507852e-11
2.026806099972412e-06	4.909717e-12	6.669632e-12	3.717805e-11
2.029435021481201e-06	5.298015e-12	7.197652e-12	4.012101e-11
2.029435021959901e-06	5.298238e-12	7.197982e-12	4.011872e-11
2.031435021959901e-06	5.614642e-12	7.627688e-12	4.251911e-11
2.031747615419984e-06	5.665547e-12	7.696677e-12	4.290418e-11
2.031747615524292e-06	5.665399e-12	7.696671e-12	4.290387e-11
2.031747615585759e-06	5.665255e-12	7.697269e-12	4.290102e-11
2.031747616062596e-06	5.665968e-12	7.696807e-12	4.290332e-11
2.031747616064459e-06	5.666002e-12	7.697027e-12	4.290237e-11
2.031747616068184e-06	5.665838e-12	7.697497e-12	4.290065e-11
2.031747616075635e-06	5.665387e-12	7.697548e-12	4.290107e-11
2.031778873943448e-06	5.670592e-12	7.703782e-12	4.294289e-11
2.031778874003052e-06	5.670896e-12	7.704249e-12	4.294160e-11
2.031778874004915e-06	5.670755e-12	7.704531e-12	4.294413e-11
2.031778874005915e-06	5.670710e-12	7.704353e-12	4.295046e-11
2.031778874006915e-06	5.670723e-12	7.704030e-12	4.295387e-11
2.031778874008915e-06	5.670737e-12	7.704001e-12	4.295084e-11
2.031778874011914e-06	5.670775e-12	7.703943e-12	4.295084e-11
2.032778874011914e-06	5.837219e-12	7.930399e-12	4.420654e-11
2.032778877826612e-06	5.837772e-12	7.930046e-12	4.420875e-11
2.032778877829611e-06	5.838333e-12	7.930334e-12	4.421554e-11
2.032903877829611e-06	5.858816e-12	7.959253e-12	4.437058e-11
2.033028877829611e-06	5.879815e-12	7.987994e-12	4.452837e-11
2.033406888042986e-06	5.944434e-12	8.076076e-12	4.501896e-11
2.033406918560564e-06	5.945525e-12	8.075577e-12	4.501311e-11
2.033406918561564e-06	5.945841e-12	8.075231e-12	4.501432e-11
2.033406918563564e-06	5.946253e-12	8.074738e-12	4.501879e-11
2.033406918567564e-06	5.945817e-12	8.075137e-12	4.502288e-11
2.033531918567564e-06	5.966374e-12	8.105466e-12	4.518275e-11
2.033569884069621e-06	5.972798e-12	8.114361e-12	4.523238e-11
2.033607849571679e-06	5.979273e-12	8.123272e-12	4.528210e-11
2.033645815073737e-06	5.985799e-12	8.132202e-12	4.533190e-11
2.033683780575795e-06	5.992376e-12	8.141148e-12	4.538180e-11
2.033721746077852e-06	5.999004e-12	8.150112e-12	4.543179e-11
2.033759711579910e-06	6.005683e-12	8.159093e-12	4.548186e-11
2.033797677081968e-06	6.012413e-12	8.168091e-12	4.553203e-11
2.033838692706968e-06	6.019259e-12	8.177777e-12	4.558610e-11
2.033842598956968e-06	6.019889e-12	8.178404e-12	4.559295e-11
2.033842598960693e-06	6.019832e-12	8.178613e-12	4.559699e-11
